Word,Low,High,Avg
styli,1,801,321.114969590
kohas,1,722,321.157739847
orang,1,770,321.197567196
cutis,1,942,321.315283500
kuris,1,828,321.331959976
jutes,1,792,321.346478321
kiasu,1,651,321.351971748
rorts,1,851,321.403766922
gomer,1,840,321.412595644
trier,1,855,321.416323327
damps,1,882,321.428879733
daube,1,693,321.457916421
hairy,1,828,321.461251717
rogue,1,750,321.498136159
curds,1,779,321.525995684
besom,1,616,321.566607809
marae,1,817,321.579948990
oasal,1,673,321.588385325
visor,1,691,321.603688444
blurs,1,775,321.628016480
wilts,1,927,321.633117520
viner,1,838,321.726898175
glost,1,775,321.798116539
kayle,1,721,321.816558760
qadis,1,762,321.839317245
rangi,1,821,321.882479890
noisy,1,761,321.883853247
scath,1,838,321.895428684
borms,1,852,321.909162252
creak,1,687,322.032960565
cruds,1,779,322.044143614
debus,1,805,322.046497940
tosyl,1,748,322.050421817
aviso,1,645,322.071610751
mynas,1,790,322.094369237
kbars,1,783,322.098685501
zoeal,1,637,322.110064744
mohel,1,787,322.113596233
angst,1,721,322.119678242
parae,1,811,322.149107318
toros,1,851,322.160290367
agley,1,693,322.214047479
vends,1,786,322.255640573
worst,1,793,322.279772415
rubel,1,801,322.350598391
demot,1,810,322.414165195
under,1,847,322.448891505
conus,1,930,322.484598784
spahi,1,728,322.505983912
maars,1,811,322.511869727
borde,1,929,322.563272513
shoes,1,713,322.592505395
brule,1,801,322.634098489
wised,1,715,322.637433785
pacey,1,711,322.655483618
sound,1,901,322.910339415
elate,1,853,323.030606239
grasp,1,706,323.035118697
deare,1,834,323.035511085
hurts,1,864,323.065724936
ashes,1,589,323.070237395
legno,1,728,323.096527369
werfs,1,797,323.135373749
plain,1,876,323.196390033
hazer,1,769,323.224053365
wases,1,652,323.241907004
reput,1,830,323.262899745
dawen,1,819,323.273494212
quare,1,651,323.275259957
cukes,1,799,323.362958603
gunas,1,804,323.408671768
atlas,1,821,323.424367275
board,1,846,323.441239945
brash,1,718,323.445556210
suras,1,729,323.533254856
waker,1,784,323.541494997
pubes,1,825,323.605257995
saics,1,811,323.613694330
fikes,1,768,323.616441044
awdls,1,817,323.616441044
brews,1,768,323.677064940
kulas,1,832,323.723955268
plein,1,769,323.783402001
ruers,1,695,323.800863253
mimes,1,747,323.846968805
depot,1,815,323.856386109
mowas,1,761,323.886403767
rouks,1,855,323.904453600
kutas,1,820,323.922111046
begar,1,738,323.978614871
fours,1,854,323.982734942
axone,1,663,324.073965077
clime,1,807,324.113792427
shive,1,737,324.149303512
stupa,1,783,324.264861683
larch,1,893,324.288404944
chiel,1,833,324.313713949
capri,1,839,324.350794585
womas,1,761,324.398077300
rille,1,758,324.411026094
plyer,1,805,324.434176967
dadis,1,771,324.438493231
vegos,1,710,324.439278007
ornee,1,823,324.472827153
gravs,1,768,324.547577006
semie,1,747,324.552678046
sadis,1,771,324.568569747
noose,1,608,324.589366294
cursi,1,731,324.599372180
tasto,1,676,324.647439670
sista,1,763,324.655483618
daals,1,875,324.655679812
grice,1,809,324.748283304
belah,1,678,324.757896802
ictal,1,803,324.805375711
blays,1,831,324.809299588
monal,1,807,324.872474004
homie,1,802,324.872866392
etrog,1,724,324.888954287
mbret,1,906,324.900725917
popes,1,748,324.903080243
soils,1,851,324.920541495
havel,1,760,325.028840494
jolie,1,748,325.033156759
mulie,1,792,325.037276830
serge,1,781,325.070237395
cells,1,767,325.070825976
peers,1,802,325.171081028
thali,1,854,325.209927408
sajou,1,665,325.253482441
bigae,1,678,325.263684520
aurae,1,667,325.347655484
meles,1,811,325.355307043
ladee,1,834,325.379046498
holey,1,748,325.379438886
tuber,1,876,325.401216402
stamp,1,858,325.508338238
liken,1,822,325.510300177
lakhs,1,895,325.518147930
deids,1,773,325.518344124
mesyl,1,630,325.525407102
trank,1,872,325.543849323
hints,1,970,325.557779086
biota,1,855,325.561310575
porge,1,853,325.699627232
maare,1,817,325.749068079
grein,1,774,325.761624485
rendu,1,847,325.779870512
bride,1,894,325.822248381
nodus,1,901,325.885226604
ghats,1,847,325.998038062
warks,1,847,326.021777516
dukes,1,837,326.072984108
copen,1,802,326.181086914
exams,1,723,326.208357858
urare,1,651,326.209535021
corks,1,861,326.210319796
koran,1,771,326.218167550
tufas,1,809,326.223072396
taxed,1,784,326.251520502
nevus,1,724,326.292328821
beton,1,750,326.311752011
celom,1,775,326.335687659
linac,1,867,326.355699431
beres,1,820,326.357661369
dobie,1,750,326.369236806
cargo,1,826,326.453992545
loups,1,942,326.467922307
selky,1,723,326.486756916
boxes,1,749,326.534824407
japer,1,794,326.553070434
geoid,1,752,326.554836178
craze,1,752,326.575632725
bolds,1,880,326.587208162
coney,1,760,326.679615460
yarer,1,761,326.687463214
doses,1,727,326.747890916
balon,1,854,326.749656661
hilus,1,934,326.758289190
scout,1,909,326.772611340
ocher,1,782,326.775358054
bhats,1,850,326.796350795
pioye,1,795,326.835589562
chela,1,770,326.869923484
tirrs,1,871,326.913870904
jobes,1,737,326.925446341
amend,1,725,326.931528350
mazer,1,807,326.943888562
rotte,1,837,326.951932509
tutes,1,813,326.995879929
infer,1,786,327.010398273
tacet,1,738,327.063370610
stell,1,691,327.100647440
dunts,1,914,327.142436727
suers,1,695,327.163625662
yodel,1,832,327.174612517
sided,1,773,327.290563076
zoner,1,806,327.362958603
cimar,1,825,327.387679027
jarps,1,830,327.477143418
sorns,1,828,327.501079066
derig,1,895,327.550912301
volar,1,750,327.633509908
oller,1,765,327.636256622
riven,1,838,327.672356288
cogie,1,821,327.683146949
pizes,1,785,327.789091623
hyens,1,788,327.795369825
sokah,1,722,327.795369825
daunt,1,919,327.814008240
kcals,1,880,327.846380224
eisel,1,737,327.868353934
tsked,1,734,327.948401020
frati,1,818,327.951540122
deets,1,834,327.964685109
marms,1,811,328.137531881
mayst,1,779,328.206003531
chads,1,804,328.208161664
insee,1,660,328.235628801
rewon,1,758,328.261526388
bider,1,894,328.302334707
prees,1,802,328.337845792
freit,1,781,328.383558956
clogs,1,868,328.391210516
hovea,1,694,328.407494605
scrob,1,801,328.414557583
finos,1,894,328.447125760
toman,1,806,328.447910536
tonks,1,955,328.487934079
kisan,1,723,328.549342751
treif,1,781,328.593486365
seeld,1,819,328.608593290
bilat,1,865,328.663331371
layin,1,892,328.672748676
halid,1,901,328.674318226
dells,1,819,328.686874632
haars,1,793,328.705120659
penks,1,776,328.705709241
dirke,1,903,328.707278791
anlas,1,828,328.738081224
sangh,1,853,328.744359427
corni,1,962,328.747302335
basho,1,662,328.757308221
paras,1,855,328.808318619
robed,1,929,328.848734550
unled,1,852,328.866195801
anear,1,705,328.943496174
redly,1,812,328.995291348
pawls,1,924,329.000000000
frost,1,771,329.051206592
lassi,1,741,329.061408672
dogie,1,752,329.160486561
trots,1,851,329.189915637
vista,1,703,329.201491073
snell,1,689,329.203256818
laund,1,930,329.211104571
progs,1,864,329.219737100
empts,1,770,329.234255444
smaik,1,773,329.237786933
neoza,1,609,329.257798705
shies,1,764,329.278202864
yangs,1,835,329.284873455
fonts,1,945,329.287816363
sulci,1,871,329.308220522
rabid,1,825,329.309790073
moley,1,795,329.414949971
droke,1,882,329.431234059
ofays,1,658,329.447321954
poley,1,806,329.471649990
flame,1,741,329.484402590
strum,1,822,329.525407102
motey,1,760,329.534432019
gulet,1,840,329.576025113
bloat,1,792,329.583088091
coram,1,816,329.585638611
groan,1,770,329.587208162
baric,1,856,329.599568374
cagey,1,715,329.619580145
flits,1,940,329.657053169
roked,1,882,329.696488130
kinos,1,897,329.705120659
parmo,1,843,329.722385717
reges,1,781,329.737885030
yodle,1,832,329.751422405
thins,1,970,329.766529331
pixes,1,796,329.777319992
roufs,1,854,329.838924858
trugs,1,858,329.839709633
genio,1,680,329.841671572
wersh,1,710,330.037080636
advts,1,783,330.072395527
lowne,1,764,330.127329802
pioys,1,841,330.146949186
ralph,1,871,330.158132235
wifes,1,777,330.209731214
bardo,1,846,330.211496959
cloys,1,855,330.215617030
blent,1,760,330.255248185
trady,1,886,330.274475181
ylids,1,857,330.288993526
parrs,1,855,330.306062390
pyros,1,826,330.320776928
cured,1,945,330.335883853
words,1,862,330.401804983
carny,1,940,330.424367275
sauch,1,840,330.428683539
exits,1,774,330.430056896
demit,1,857,330.446733373
hayed,1,742,330.473808122
amoks,1,746,330.500882872
eaten,1,888,330.504414361
roots,1,851,330.509123014
paged,1,814,330.546988425
crare,1,763,330.583284285
carob,1,867,330.600745537
selfy,1,721,330.638610948
karsy,1,715,330.720619973
tuina,1,816,330.733961154
zaxes,1,683,330.786933490
assed,1,610,330.811261526
serry,1,689,330.820678831
furos,1,854,330.879144595
smeik,1,761,330.956444968
amble,1,718,330.983323524
moker,1,822,331.043162645
rello,1,765,331.057288601
lurks,1,802,331.070041201
freon,1,741,331.182656465
melic,1,807,331.188738474
lemes,1,811,331.196782421
stall,1,821,331.204630175
burns,1,810,331.217971356
apiol,1,794,331.224838140
reuse,1,695,331.303119482
baton,1,833,331.320384540
rheid,1,820,331.334706690
clash,1,792,331.380027467
meare,1,817,331.462036492
ligne,1,816,331.497743771
pikas,1,819,331.562291544
blags,1,871,331.574063174
clops,1,913,331.655287424
lowns,1,902,331.683539337
rewin,1,802,331.710221699
tozie,1,737,331.723955268
first,1,807,331.731214440
nisei,1,660,331.756719639
tings,1,951,331.758092996
flams,1,878,331.786737296
plasm,1,832,331.821463606
bruts,1,880,331.873454974
wafer,1,814,331.889346675
lifts,1,940,331.957229743
udons,1,901,331.961742201
force,1,848,331.961938395
solum,1,925,332.114969590
vaned,1,860,332.197174809
manks,1,918,332.220325682
lumen,1,808,332.265646459
neant,1,700,332.290170689
bangs,1,882,332.299391799
waney,1,758,332.306258583
retie,1,855,332.461251717
motus,1,968,332.479890131
gride,1,895,332.526388071
titer,1,855,332.586030999
melba,1,718,332.589758682
sling,1,876,332.596429272
aborn,1,762,332.599372180
tunds,1,914,332.651167353
palsy,1,829,332.656464587
resus,1,695,332.673729645
exons,1,801,332.700412007
raper,1,811,332.707867373
mused,1,758,332.763586423
asdic,1,662,332.852854620
nasis,1,772,332.853050814
pilus,1,971,332.893270551
sheas,1,725,332.907200314
orgia,1,772,332.926231116
ruble,1,801,332.934275064
halve,1,760,332.954286835
secco,1,664,332.963311752
nidal,1,840,333.038846380
curst,1,777,333.070629782
brute,1,876,333.129684128
rynds,1,698,333.160486561
rotos,1,851,333.209338827
taxor,1,789,333.240926035
okays,1,696,333.269962723
heles,1,809,333.344123995
opted,1,815,333.392191485
iller,1,758,333.449283892
kipas,1,819,333.453992545
onsen,1,608,333.476554836
fayne,1,726,333.511673533
epact,1,828,333.596036884
mechs,1,779,333.609770453
viral,1,784,333.620561114
ploce,1,785,333.634883265
rawin,1,849,333.698057681
payed,1,786,333.736119286
turon,1,935,333.786344909
nutso,1,843,333.804002354
tinge,1,844,333.821463606
toked,1,850,333.828330390
lohan,1,794,333.832254267
obeli,1,712,333.869138709
terne,1,877,333.922111046
sheer,1,753,334.001961938
cheat,1,783,334.024328036
honed,1,872,334.096134981
ident,1,810,334.131842260
gaped,1,814,334.146752992
abrin,1,784,334.175593486
skelm,1,726,334.185010791
repun,1,798,334.187757504
holme,1,787,334.206788307
slurb,1,775,334.206984501
tuple,1,827,334.215813223
opsit,1,786,334.239552678
simul,1,927,334.269962723
hefts,1,803,334.275259957
toady,1,825,334.328036100
resue,1,695,334.328428487
pesty,1,681,334.374926427
mirks,1,861,334.389444771
probs,1,882,334.409064155
maize,1,702,334.411222288
felon,1,751,334.439866588
jibes,1,774,334.478516775
bafts,1,891,334.517363155
grees,1,781,334.563861095
sloyd,1,838,334.568765941
bizes,1,778,334.571512655
mawns,1,901,334.670001962
rogan,1,770,334.689817540
cower,1,858,334.700412007
scars,1,750,334.704532078
plute,1,827,334.719835197
braid,1,825,334.867176771
perps,1,802,334.904649794
nopal,1,785,334.955660192
ulmos,1,925,334.983912105
daven,1,860,334.986658819
yarrs,1,764,335.004708652
haere,1,780,335.130665097
conia,1,863,335.213851285
ortet,1,837,335.284481067
nisse,1,660,335.321169315
pouts,1,986,335.362173828
furls,1,812,335.369629194
roneo,1,823,335.371002551
spurt,1,886,335.443201883
gilds,1,891,335.447125760
splay,1,829,335.456935452
eared,1,834,335.513439278
nowls,1,902,335.524229939
cloye,1,799,335.568569747
preak,1,697,335.573278399
virus,1,848,335.589954875
taira,1,893,335.591720620
plesh,1,695,335.702766333
frita,1,818,335.743967039
teaed,1,790,335.759662547
surra,1,729,335.770453208
poker,1,840,335.786933490
camps,1,932,335.790857367
tarot,1,818,335.885030410
ragee,1,844,335.913870904
hiant,1,935,335.931135962
patsy,1,816,336.049833235
foist,1,856,336.123994507
wrist,1,792,336.129487934
fecal,1,698,336.139690014
abune,1,708,336.142240534
notam,1,806,336.147341573
souly,1,903,336.163821856
miaul,1,835,336.179909751
foids,1,902,336.183048852
marly,1,909,336.189915637
prigs,1,872,336.190111830
rawks,1,847,336.205414950
golem,1,840,336.256229154
saddo,1,739,336.264273102
crust,1,777,336.269570335
stagy,1,778,336.328624681
ponds,1,945,336.329605650
krona,1,771,336.340396312
porin,1,969,336.370217775
paven,1,828,336.418089072
clips,1,956,336.430841672
geasa,1,612,336.458897391
paper,1,811,336.502060035
owari,1,633,336.520109869
aleph,1,749,336.534824407
blist,1,861,336.544830292
doula,1,823,336.562487738
fedai,1,658,336.572689818
titre,1,855,336.593290171
heare,1,780,336.649401609
mirah,1,835,336.719442809
smorg,1,831,336.727682951
raita,1,893,336.737688837
clave,1,761,336.755934864
inane,1,654,336.821267412
roach,1,841,336.843241122
pulis,1,971,336.850107907
tango,1,847,336.873454974
kebar,1,746,336.928977830
fakie,1,712,337.003139101
lyard,1,838,337.018834609
kilns,1,946,337.027663331
nests,1,712,337.030802433
saxes,1,693,337.032960565
morin,1,970,337.041004512
glent,1,760,337.058465764
mitey,1,802,337.088679615
masty,1,779,337.092211105
knarl,1,775,337.175789680
trite,1,855,337.176574456
lazed,1,823,337.203256818
vases,1,678,337.227977242
yaars,1,764,337.239552678
carbo,1,867,337.239552678
drows,1,862,337.253090053
hafts,1,911,337.253482441
sipes,1,800,337.260153031
spurn,1,808,337.272905631
perog,1,853,337.339022955
azine,1,649,337.345301158
reame,1,817,337.397096331
demoi,1,708,337.440258976
payor,1,823,337.463213655
spume,1,803,337.468510889
hoary,1,802,337.493427506
talar,1,885,337.504218168
nidus,1,921,337.512262115
mayed,1,807,337.538355896
peare,1,811,337.538748283
laxed,1,825,337.569746910
mural,1,825,337.578968020
grips,1,872,337.582107122
hapus,1,880,337.604669413
salad,1,875,337.634687071
sugan,1,804,337.707867373
clipe,1,848,337.819697861
sulfa,1,810,337.950559152
gamed,1,837,338.004120071
centu,1,786,338.053953306
auloi,1,845,338.063762998
ridge,1,895,338.130665097
syped,1,815,338.187757504
plash,1,810,338.222287620
xrays,1,728,338.272905631
pensy,1,699,338.313321562
temes,1,829,338.337649598
patee,1,800,338.358838532
oracy,1,791,338.395722974
tepid,1,888,338.399450657
denes,1,837,338.473219541
ester,1,651,338.487149304
moses,1,721,338.494016088
altho,1,762,338.498724740
looie,1,767,338.550716108
shako,1,722,338.609181872
winos,1,914,338.609574259
rocks,1,861,338.638807141
novel,1,806,338.678045909
sluse,1,783,338.682950755
doble,1,895,338.717873259
apism,1,731,338.771630371
quais,1,700,338.815185403
pahus,1,880,338.824995095
afrit,1,818,338.826172258
entry,1,748,338.829507553
deity,1,860,338.851481263
logia,1,813,338.851677457
crows,1,866,338.870315872
dalle,1,834,338.887973318
grime,1,843,338.938591328
ruths,1,864,338.941926624
limey,1,816,338.981557779
taxus,1,866,338.989405533
slack,1,880,338.990386502
sazes,1,693,338.995683736
coarb,1,867,339.088679615
forms,1,881,339.112811458
derny,1,901,339.124386894
broil,1,883,339.259172062
spies,1,800,339.280753384
mayor,1,840,339.303511870
coifs,1,914,339.316264469
geums,1,782,339.324896998
yucas,1,766,339.372768295
gyros,1,810,339.422601530
anele,1,732,339.430449284
bidet,1,923,339.486560722
cunts,1,970,339.494408476
lobed,1,895,339.519325093
haven,1,806,339.524033745
trifa,1,818,339.534824407
faced,1,811,339.573866981
parps,1,855,339.628801256
capot,1,859,339.632528939
brome,1,869,339.660977045
biome,1,803,339.663723759
pipes,1,800,339.709829311
parly,1,921,339.725917206
metes,1,829,339.793015499
fouet,1,808,339.843633510
dated,1,790,339.879144595
tronc,1,962,339.880125564
goave,1,702,339.901706886
yogis,1,832,339.923484403
rayas,1,764,339.943299980
clary,1,863,339.963115558
ochre,1,782,339.986266431
yawls,1,888,340.002158132
holms,1,935,340.084559545
vised,1,744,340.119482048
antae,1,700,340.125367863
fable,1,781,340.157347459
maven,1,838,340.185010791
vrous,1,875,340.239160290
often,1,797,340.246811850
daled,1,834,340.258387287
karee,1,856,340.280164803
probe,1,873,340.308024328
ylide,1,876,340.318030214
